Customer ID,Date,Customer Type,Product Rev,Shipping Rev,Total Rev,Items,Product Disc.,Saving Type,Product Cost,Shipping Cost,CAC
3273,11/7/2023,Returning,$86.27,$9.99,$96.26,1,0.00%,None,$17.25,$9.99,$0.00
3936,11/7/2023,Returning,$86.27,$9.99,$96.26,2,26.67%,Bundle,$23.53,$9.99,$0.00
5198,11/7/2023,Returning,$122.55,$0.00,$122.55,1,0.00%,None,$24.51,$9.99,$0.00
6728,11/7/2023,Returning,$151.96,$0.00,$151.96,3,0.00%,None,$30.39,$9.99,$0.00
7271,11/7/2023,Returning,$105.88,$0.00,$105.88,3,26.67%,Bundle,$28.88,$9.99,$0.00
2812,11/8/2023,New,$157.84,$0.00,$157.84,2,0.00%,None,$31.57,$9.99,$91.00
6456,11/8/2023,New,$84.31,$9.99,$94.30,3,20.00%,Coupon,$21.08,$9.99,$91.00
6627,11/8/2023,New,$178.43,$0.00,$178.43,1,0.00%,None,$35.69,$9.99,$91.00
7682,11/8/2023,New,$94.12,$9.99,$104.11,3,15.00%,Coupon,$22.15,$9.99,$91.00
8628,11/8/2023,New,$112.75,$0.00,$112.75,2,15.00%,Coupon,$26.53,$9.99,$91.00
289,11/8/2023,Returning,$127.45,$0.00,$127.45,1,0.00%,None,$25.49,$9.99,$0.00
474,11/8/2023,Returning,$74.51,$9.99,$84.50,1,0.00%,None,$14.90,$9.99,$0.00
813,11/8/2023,Returning,$84.31,$9.99,$94.30,3,0.00%,None,$16.86,$9.99,$0.00
1435,11/8/2023,Returning,$74.51,$9.99,$84.50,2,6.67%,Bundle,$15.97,$9.99,$0.00
2651,11/8/2023,Returning,$117.65,$0.00,$117.65,2,6.67%,Bundle,$25.21,$9.99,$0.00
2800,11/8/2023,Returning,$126.47,$0.00,$126.47,3,6.67%,Bundle,$27.10,$9.99,$0.00
3963,11/8/2023,Returning,$150.98,$0.00,$150.98,2,13.33%,Bundle,$34.84,$9.99,$0.00
7269,11/8/2023,Returning,$115.69,$0.00,$115.69,3,6.67%,Bundle,$24.79,$9.99,$0.00
3382,11/9/2023,New,$174.51,$0.00,$174.51,3,15.00%,Coupon,$41.06,$9.99,$75.00
3401,11/9/2023,New,$119.61,$0.00,$119.61,3,20.00%,Coupon,$29.90,$9.99,$75.00
4031,11/9/2023,New,$53.92,$9.99,$63.91,1,15.00%,Coupon,$12.69,$9.99,$75.00
4496,11/9/2023,New,$129.41,$0.00,$129.41,2,15.00%,Coupon,$30.45,$9.99,$75.00
5409,11/9/2023,New,$96.08,$9.99,$106.07,1,20.00%,Coupon,$24.02,$9.99,$75.00
6133,11/9/2023,New,$87.25,$9.99,$97.24,2,15.00%,Coupon,$20.53,$9.99,$75.00
7251,11/9/2023,New,$96.08,$9.99,$106.07,3,15.00%,Coupon,$22.61,$9.99,$75.00
7321,11/9/2023,New,$83.33,$9.99,$93.32,3,20.00%,Coupon,$20.83,$9.99,$75.00
7789,11/9/2023,New,$171.57,$0.00,$171.57,3,20.00%,Coupon,$42.89,$9.99,$75.00
8673,11/9/2023,New,$59.80,$9.99,$69.79,1,0.00%,None,$11.96,$9.99,$75.00
37,11/9/2023,Returning,$100.98,$0.00,$100.98,2,13.33%,Bundle,$23.30,$9.99,$0.00
791,11/9/2023,Returning,$73.53,$9.99,$83.52,1,0.00%,None,$14.71,$9.99,$0.00
1258,11/9/2023,Returning,$157.84,$0.00,$157.84,2,13.33%,Bundle,$36.42,$9.99,$0.00
1827,11/9/2023,Returning,$63.73,$9.99,$73.72,3,13.33%,Bundle,$14.71,$9.99,$0.00
2087,11/9/2023,Returning,$84.31,$9.99,$94.30,2,33.33%,Bundle,$25.29,$9.99,$0.00
2346,11/9/2023,Returning,$182.35,$0.00,$182.35,3,26.67%,Bundle,$49.73,$9.99,$0.00
2446,11/9/2023,Returning,$151.96,$0.00,$151.96,3,26.67%,Bundle,$41.44,$9.99,$0.00
2947,11/9/2023,Returning,$108.82,$0.00,$108.82,3,33.33%,Bundle,$32.65,$9.99,$0.00
3686,11/9/2023,Returning,$82.35,$9.99,$92.34,3,6.67%,Bundle,$17.65,$9.99,$0.00
1283,11/10/2023,New,$108.82,$0.00,$108.82,3,0.00%,None,$21.76,$9.99,$111.00
4604,11/10/2023,New,$98.04,$9.99,$108.03,3,20.00%,Coupon,$24.51,$9.99,$111.00
506,11/10/2023,Returning,$138.24,$0.00,$138.24,2,26.67%,Bundle,$37.70,$9.99,$0.00
3250,11/10/2023,Returning,$123.53,$0.00,$123.53,1,0.00%,None,$24.71,$9.99,$0.00
3551,11/10/2023,Returning,$150.98,$0.00,$150.98,3,0.00%,None,$30.20,$9.99,$0.00
5072,11/10/2023,Returning,$124.51,$0.00,$124.51,1,0.00%,None,$24.90,$9.99,$0.00
5260,11/10/2023,Returning,$94.12,$9.99,$104.11,2,0.00%,None,$18.82,$9.99,$0.00
6022,11/10/2023,Returning,$92.16,$9.99,$102.15,3,20.00%,Coupon,$23.04,$9.99,$0.00
6610,11/10/2023,Returning,$152.94,$0.00,$152.94,2,13.33%,Bundle,$35.29,$9.99,$0.00
7625,11/10/2023,Returning,$180.39,$0.00,$180.39,2,0.00%,None,$36.08,$9.99,$0.00
8352,11/10/2023,Returning,$96.08,$9.99,$106.07,3,20.00%,Coupon,$24.02,$9.99,$0.00
5719,11/11/2023,New,$131.37,$0.00,$131.37,1,0.00%,None,$26.27,$9.99,$70.00
6245,11/11/2023,New,$145.10,$0.00,$145.10,1,20.00%,Coupon,$36.28,$9.99,$70.00
6575,11/11/2023,New,$62.75,$9.99,$72.74,2,15.00%,Coupon,$14.76,$9.99,$70.00
7681,11/11/2023,New,$127.45,$0.00,$127.45,3,15.00%,Coupon,$29.99,$9.99,$70.00
7777,11/11/2023,New,$140.20,$0.00,$140.20,1,15.00%,Coupon,$32.99,$9.99,$70.00
7865,11/11/2023,New,$178.43,$0.00,$178.43,2,20.00%,Coupon,$44.61,$9.99,$70.00
8321,11/11/2023,New,$100.00,$0.00,$100.00,1,20.00%,Coupon,$25.00,$9.99,$70.00
8626,11/11/2023,New,$100.00,$0.00,$100.00,3,0.00%,None,$20.00,$9.99,$70.00
2401,11/11/2023,Returning,$147.06,$0.00,$147.06,3,26.67%,Bundle,$40.11,$9.99,$0.00
2746,11/11/2023,Returning,$91.18,$9.99,$101.17,2,20.00%,Coupon,$22.80,$9.99,$0.00
3886,11/11/2023,Returning,$58.82,$9.99,$68.81,1,0.00%,None,$11.76,$9.99,$0.00
4770,11/11/2023,Returning,$64.71,$9.99,$74.70,2,20.00%,Coupon,$16.18,$9.99,$0.00
2151,11/12/2023,New,$80.39,$9.99,$90.38,1,15.00%,Coupon,$18.92,$9.99,$78.00
2797,11/12/2023,New,$86.27,$9.99,$96.26,1,15.00%,Coupon,$20.30,$9.99,$78.00
4264,11/12/2023,New,$56.86,$9.99,$66.85,1,0.00%,None,$11.37,$9.99,$78.00
6231,11/12/2023,New,$104.90,$0.00,$104.90,3,15.00%,Coupon,$24.68,$9.99,$78.00
6662,11/12/2023,New,$171.57,$0.00,$171.57,3,0.00%,None,$34.31,$9.99,$78.00
6753,11/12/2023,New,$155.88,$0.00,$155.88,3,20.00%,Coupon,$38.97,$9.99,$78.00
8298,11/12/2023,New,$110.78,$0.00,$110.78,1,20.00%,Coupon,$27.70,$9.99,$78.00
3388,11/12/2023,Returning,$112.75,$0.00,$112.75,2,33.33%,Bundle,$33.83,$9.99,$0.00
4382,11/12/2023,Returning,$91.18,$9.99,$101.17,1,0.00%,None,$18.24,$9.99,$0.00
5828,11/12/2023,Returning,$159.80,$0.00,$159.80,1,0.00%,None,$31.96,$9.99,$0.00
730,11/13/2023,New,$134.31,$0.00,$134.31,1,20.00%,Coupon,$33.58,$9.99,$73.00
2575,11/13/2023,New,$111.76,$0.00,$111.76,1,15.00%,Coupon,$26.30,$9.99,$73.00
3122,11/13/2023,New,$175.49,$0.00,$175.49,1,20.00%,Coupon,$43.87,$9.99,$73.00
4126,11/13/2023,New,$125.49,$0.00,$125.49,1,0.00%,None,$25.10,$9.99,$73.00
5394,11/13/2023,New,$74.51,$9.99,$84.50,1,20.00%,Coupon,$18.63,$9.99,$73.00
6241,11/13/2023,New,$111.76,$0.00,$111.76,1,15.00%,Coupon,$26.30,$9.99,$73.00
6771,11/13/2023,New,$113.73,$0.00,$113.73,2,20.00%,Coupon,$28.43,$9.99,$73.00
7181,11/13/2023,New,$162.75,$0.00,$162.75,1,20.00%,Coupon,$40.69,$9.99,$73.00
8113,11/13/2023,New,$56.86,$9.99,$66.85,1,20.00%,Coupon,$14.22,$9.99,$73.00
8757,11/13/2023,New,$118.63,$0.00,$118.63,1,15.00%,Coupon,$27.91,$9.99,$73.00
902,11/13/2023,Returning,$112.75,$0.00,$112.75,1,0.00%,None,$22.55,$9.99,$0.00
3800,11/13/2023,Returning,$58.82,$9.99,$68.81,1,0.00%,None,$11.76,$9.99,$0.00
4011,11/13/2023,Returning,$105.88,$0.00,$105.88,2,20.00%,Coupon,$26.47,$9.99,$0.00
6462,11/13/2023,Returning,$109.80,$0.00,$109.80,3,6.67%,Bundle,$23.53,$9.99,$0.00
7110,11/13/2023,Returning,$183.33,$0.00,$183.33,3,26.67%,Bundle,$50.00,$9.99,$0.00
7436,11/13/2023,Returning,$69.61,$9.99,$79.60,2,13.33%,Bundle,$16.06,$9.99,$0.00
7846,11/13/2023,Returning,$74.51,$9.99,$84.50,2,33.33%,Bundle,$22.35,$9.99,$0.00
3292,11/14/2023,New,$154.90,$0.00,$154.90,2,0.00%,None,$30.98,$9.99,$114.00
3838,11/14/2023,New,$95.10,$9.99,$105.09,2,20.00%,Coupon,$23.78,$9.99,$114.00
5232,11/14/2023,New,$77.45,$9.99,$87.44,1,15.00%,Coupon,$18.22,$9.99,$114.00
5711,11/14/2023,New,$62.75,$9.99,$72.74,1,15.00%,Coupon,$14.76,$9.99,$114.00
66,11/14/2023,Returning,$163.73,$0.00,$163.73,2,33.33%,Bundle,$49.12,$9.99,$0.00
3167,11/14/2023,Returning,$63.73,$9.99,$73.72,1,0.00%,None,$12.75,$9.99,$0.00
7957,11/15/2023,New,$76.47,$9.99,$86.46,3,15.00%,Coupon,$17.99,$9.99,$105.00
8236,11/15/2023,New,$84.31,$9.99,$94.30,2,20.00%,Coupon,$21.08,$9.99,$105.00
8284,11/15/2023,New,$151.96,$0.00,$151.96,3,0.00%,None,$30.39,$9.99,$105.00
8590,11/15/2023,New,$174.51,$0.00,$174.51,2,0.00%,None,$34.90,$9.99,$105.00
8702,11/15/2023,New,$157.84,$0.00,$157.84,3,0.00%,None,$31.57,$9.99,$105.00
8931,11/15/2023,New,$57.84,$9.99,$67.83,1,0.00%,None,$11.57,$9.99,$105.00
581,11/15/2023,Returning,$97.06,$9.99,$107.05,3,33.33%,Bundle,$29.12,$9.99,$0.00
960,11/15/2023,Returning,$56.86,$9.99,$66.85,1,0.00%,None,$11.37,$9.99,$0.00
1240,11/15/2023,Returning,$151.96,$0.00,$151.96,2,33.33%,Bundle,$45.59,$9.99,$0.00
2802,11/15/2023,Returning,$96.08,$9.99,$106.07,2,26.67%,Bundle,$26.20,$9.99,$0.00
3634,11/15/2023,Returning,$122.55,$0.00,$122.55,1,0.00%,None,$24.51,$9.99,$0.00
5349,11/15/2023,Returning,$93.14,$9.99,$103.13,2,13.33%,Bundle,$21.49,$9.99,$0.00
5363,11/15/2023,Returning,$74.51,$9.99,$84.50,3,0.00%,None,$14.90,$9.99,$0.00
5122,11/16/2023,New,$93.14,$9.99,$103.13,1,15.00%,Coupon,$21.92,$9.99,$82.00
6623,11/16/2023,New,$153.92,$0.00,$153.92,2,15.00%,Coupon,$36.22,$9.99,$82.00
7589,11/16/2023,New,$115.69,$0.00,$115.69,3,0.00%,None,$23.14,$9.99,$82.00
7599,11/16/2023,New,$115.69,$0.00,$115.69,3,15.00%,Coupon,$27.22,$9.99,$82.00
8072,11/16/2023,New,$100.98,$0.00,$100.98,3,0.00%,None,$20.20,$9.99,$82.00
8903,11/16/2023,New,$103.92,$0.00,$103.92,2,15.00%,Coupon,$24.45,$9.99,$82.00
451,11/16/2023,Returning,$142.16,$0.00,$142.16,3,20.00%,Coupon,$35.54,$9.99,$0.00
2595,11/16/2023,Returning,$165.69,$0.00,$165.69,1,0.00%,None,$33.14,$9.99,$0.00
3662,11/17/2023,New,$114.71,$0.00,$114.71,2,15.00%,Coupon,$26.99,$9.99,$88.00
4444,11/17/2023,New,$97.06,$9.99,$107.05,1,20.00%,Coupon,$24.27,$9.99,$88.00
8133,11/17/2023,New,$108.82,$0.00,$108.82,2,0.00%,None,$21.76,$9.99,$88.00
8152,11/17/2023,New,$169.61,$0.00,$169.61,1,15.00%,Coupon,$39.91,$9.99,$88.00
8704,11/17/2023,New,$76.47,$9.99,$86.46,2,0.00%,None,$15.29,$9.99,$88.00
82,11/17/2023,Returning,$127.45,$0.00,$127.45,1,0.00%,None,$25.49,$9.99,$0.00
647,11/17/2023,Returning,$56.86,$9.99,$66.85,1,0.00%,None,$11.37,$9.99,$0.00
1119,11/17/2023,Returning,$137.25,$0.00,$137.25,1,0.00%,None,$27.45,$9.99,$0.00
2183,11/17/2023,Returning,$161.76,$0.00,$161.76,3,20.00%,Coupon,$40.44,$9.99,$0.00
3809,11/17/2023,Returning,$85.29,$9.99,$95.28,3,26.67%,Bundle,$23.26,$9.99,$0.00
5403,11/17/2023,Returning,$128.43,$0.00,$128.43,2,0.00%,None,$25.69,$9.99,$0.00
6097,11/18/2023,New,$52.94,$9.99,$62.93,1,15.00%,Coupon,$12.46,$9.99,$108.00
6814,11/18/2023,New,$100.98,$0.00,$100.98,3,0.00%,None,$20.20,$9.99,$108.00
7161,11/18/2023,New,$143.14,$0.00,$143.14,1,20.00%,Coupon,$35.79,$9.99,$108.00
590,11/18/2023,Returning,$140.20,$0.00,$140.20,3,6.67%,Bundle,$30.04,$9.99,$0.00
3195,11/18/2023,Returning,$173.53,$0.00,$173.53,2,13.33%,Bundle,$40.05,$9.99,$0.00
2155,11/19/2023,New,$72.55,$9.99,$82.54,1,30.00%,Coupon,$20.73,$9.99,$95.00
2710,11/19/2023,New,$127.45,$0.00,$127.45,2,30.00%,Coupon,$36.41,$9.99,$95.00
2904,11/19/2023,New,$153.92,$0.00,$153.92,2,30.00%,Coupon,$43.98,$9.99,$95.00
3028,11/19/2023,New,$87.25,$9.99,$97.24,2,30.00%,Coupon,$24.93,$9.99,$95.00
4235,11/19/2023,New,$100.98,$0.00,$100.98,2,30.00%,Coupon,$28.85,$9.99,$95.00
4296,11/19/2023,New,$80.39,$9.99,$90.38,1,30.00%,Coupon,$22.97,$9.99,$95.00
4914,11/19/2023,New,$148.04,$0.00,$148.04,2,30.00%,Coupon,$42.30,$9.99,$95.00
5616,11/19/2023,New,$124.51,$0.00,$124.51,1,30.00%,Coupon,$35.57,$9.99,$95.00
6190,11/19/2023,New,$84.31,$9.99,$94.30,2,30.00%,Coupon,$24.09,$9.99,$95.00
6260,11/19/2023,New,$54.90,$9.99,$64.89,1,30.00%,Coupon,$15.69,$9.99,$95.00
6615,11/19/2023,New,$64.71,$9.99,$74.70,2,30.00%,Coupon,$18.49,$9.99,$95.00
6807,11/19/2023,New,$162.75,$0.00,$162.75,3,30.00%,Coupon,$46.50,$9.99,$95.00
7219,11/19/2023,New,$121.57,$0.00,$121.57,1,30.00%,Coupon,$34.73,$9.99,$95.00
7525,11/19/2023,New,$70.59,$9.99,$80.58,3,30.00%,Coupon,$20.17,$9.99,$95.00
7560,11/19/2023,New,$85.29,$9.99,$95.28,1,30.00%,Coupon,$24.37,$9.99,$95.00
7711,11/19/2023,New,$156.86,$0.00,$156.86,2,30.00%,Coupon,$44.82,$9.99,$95.00
7781,11/19/2023,New,$125.49,$0.00,$125.49,3,30.00%,Coupon,$35.85,$9.99,$95.00
7798,11/19/2023,New,$160.78,$0.00,$160.78,2,30.00%,Coupon,$45.94,$9.99,$95.00
7848,11/19/2023,New,$144.12,$0.00,$144.12,3,30.00%,Coupon,$41.18,$9.99,$95.00
8041,11/19/2023,New,$102.94,$0.00,$102.94,2,30.00%,Coupon,$29.41,$9.99,$95.00
8506,11/19/2023,New,$114.71,$0.00,$114.71,2,30.00%,Coupon,$32.77,$9.99,$95.00
8890,11/19/2023,New,$161.76,$0.00,$161.76,2,30.00%,Coupon,$46.22,$9.99,$95.00
9702,11/19/2023,New,$61.76,$9.99,$71.75,3,30.00%,Coupon,$17.65,$9.99,$95.00
9771,11/19/2023,New,$178.43,$0.00,$178.43,3,30.00%,Coupon,$50.98,$9.99,$95.00
474,11/19/2023,Returning,$161.76,$0.00,$161.76,1,30.00%,Coupon,$46.22,$9.99,$0.00
554,11/19/2023,Returning,$90.20,$9.99,$100.19,1,30.00%,Coupon,$25.77,$9.99,$0.00
934,11/19/2023,Returning,$158.82,$0.00,$158.82,3,30.00%,Coupon,$45.38,$9.99,$0.00
1055,11/19/2023,Returning,$95.10,$9.99,$105.09,1,30.00%,Coupon,$27.17,$9.99,$0.00
1076,11/19/2023,Returning,$166.67,$0.00,$166.67,3,30.00%,Coupon,$47.62,$9.99,$0.00
1252,11/19/2023,Returning,$103.92,$0.00,$103.92,1,30.00%,Coupon,$29.69,$9.99,$0.00
2069,11/19/2023,Returning,$158.82,$0.00,$158.82,2,30.00%,Coupon,$45.38,$9.99,$0.00
2476,11/19/2023,Returning,$88.24,$9.99,$98.23,3,30.00%,Coupon,$25.21,$9.99,$0.00
2666,11/19/2023,Returning,$62.75,$9.99,$72.74,2,30.00%,Coupon,$17.93,$9.99,$0.00
2820,11/19/2023,Returning,$60.78,$9.99,$70.77,1,30.00%,Coupon,$17.37,$9.99,$0.00
2979,11/19/2023,Returning,$112.75,$0.00,$112.75,3,30.00%,Coupon,$32.21,$9.99,$0.00
3717,11/19/2023,Returning,$93.14,$9.99,$103.13,2,30.00%,Coupon,$26.61,$9.99,$0.00
4444,11/19/2023,Returning,$96.08,$9.99,$106.07,3,30.00%,Coupon,$27.45,$9.99,$0.00
5049,11/19/2023,Returning,$80.39,$9.99,$90.38,1,30.00%,Coupon,$22.97,$9.99,$0.00
5201,11/19/2023,Returning,$50.98,$9.99,$60.97,1,30.00%,Coupon,$14.57,$9.99,$0.00
7112,11/19/2023,Returning,$133.33,$0.00,$133.33,3,30.00%,Coupon,$38.09,$9.99,$0.00
8953,11/19/2023,Returning,$137.25,$0.00,$137.25,3,30.00%,Coupon,$39.21,$9.99,$0.00
3424,11/20/2023,New,$103.92,$0.00,$103.92,1,30.00%,Coupon,$29.69,$9.99,$108.00
3555,11/20/2023,New,$89.22,$9.99,$99.21,1,30.00%,Coupon,$25.49,$9.99,$108.00
4341,11/20/2023,New,$63.73,$9.99,$73.72,2,30.00%,Coupon,$18.21,$9.99,$108.00
5068,11/20/2023,New,$150.98,$0.00,$150.98,2,30.00%,Coupon,$43.14,$9.99,$108.00
5073,11/20/2023,New,$160.78,$0.00,$160.78,1,30.00%,Coupon,$45.94,$9.99,$108.00
5428,11/20/2023,New,$182.35,$0.00,$182.35,3,30.00%,Coupon,$52.10,$9.99,$108.00
6452,11/20/2023,New,$161.76,$0.00,$161.76,1,30.00%,Coupon,$46.22,$9.99,$108.00
6804,11/20/2023,New,$91.18,$9.99,$101.17,1,30.00%,Coupon,$26.05,$9.99,$108.00
7418,11/20/2023,New,$94.12,$9.99,$104.11,1,30.00%,Coupon,$26.89,$9.99,$108.00
7535,11/20/2023,New,$179.41,$0.00,$179.41,2,30.00%,Coupon,$51.26,$9.99,$108.00
7917,11/20/2023,New,$114.71,$0.00,$114.71,2,30.00%,Coupon,$32.77,$9.99,$108.00
7928,11/20/2023,New,$52.94,$9.99,$62.93,1,30.00%,Coupon,$15.13,$9.99,$108.00
7952,11/20/2023,New,$92.16,$9.99,$102.15,1,30.00%,Coupon,$26.33,$9.99,$108.00
8762,11/20/2023,New,$137.25,$0.00,$137.25,2,30.00%,Coupon,$39.21,$9.99,$108.00
8857,11/20/2023,New,$127.45,$0.00,$127.45,3,30.00%,Coupon,$36.41,$9.99,$108.00
8877,11/20/2023,New,$103.92,$0.00,$103.92,1,30.00%,Coupon,$29.69,$9.99,$108.00
8996,11/20/2023,New,$92.16,$9.99,$102.15,3,30.00%,Coupon,$26.33,$9.99,$108.00
9710,11/20/2023,New,$165.69,$0.00,$165.69,2,30.00%,Coupon,$47.34,$9.99,$108.00
9927,11/20/2023,New,$51.96,$9.99,$61.95,1,30.00%,Coupon,$14.85,$9.99,$108.00
560,11/20/2023,Returning,$177.45,$0.00,$177.45,3,30.00%,Coupon,$50.70,$9.99,$0.00
745,11/20/2023,Returning,$73.53,$9.99,$83.52,2,30.00%,Coupon,$21.01,$9.99,$0.00
848,11/20/2023,Returning,$166.67,$0.00,$166.67,1,30.00%,Coupon,$47.62,$9.99,$0.00
1176,11/20/2023,Returning,$71.57,$9.99,$81.56,3,30.00%,Coupon,$20.45,$9.99,$0.00
1177,11/20/2023,Returning,$80.39,$9.99,$90.38,3,30.00%,Coupon,$22.97,$9.99,$0.00
1638,11/20/2023,Returning,$146.08,$0.00,$146.08,1,30.00%,Coupon,$41.74,$9.99,$0.00
1825,11/20/2023,Returning,$165.69,$0.00,$165.69,3,30.00%,Coupon,$47.34,$9.99,$0.00
2077,11/20/2023,Returning,$134.31,$0.00,$134.31,2,30.00%,Coupon,$38.37,$9.99,$0.00
2312,11/20/2023,Returning,$56.86,$9.99,$66.85,1,30.00%,Coupon,$16.25,$9.99,$0.00
2588,11/20/2023,Returning,$115.69,$0.00,$115.69,2,30.00%,Coupon,$33.05,$9.99,$0.00
2657,11/20/2023,Returning,$173.53,$0.00,$173.53,2,30.00%,Coupon,$49.58,$9.99,$0.00
2976,11/20/2023,Returning,$150.98,$0.00,$150.98,1,30.00%,Coupon,$43.14,$9.99,$0.00
3379,11/20/2023,Returning,$68.63,$9.99,$78.62,3,30.00%,Coupon,$19.61,$9.99,$0.00
3480,11/20/2023,Returning,$155.88,$0.00,$155.88,3,30.00%,Coupon,$44.54,$9.99,$0.00
4047,11/20/2023,Returning,$69.61,$9.99,$79.60,3,30.00%,Coupon,$19.89,$9.99,$0.00
5805,11/20/2023,Returning,$112.75,$0.00,$112.75,2,30.00%,Coupon,$32.21,$9.99,$0.00
5934,11/20/2023,Returning,$76.47,$9.99,$86.46,2,30.00%,Coupon,$21.85,$9.99,$0.00
5965,11/20/2023,Returning,$182.35,$0.00,$182.35,1,30.00%,Coupon,$52.10,$9.99,$0.00
6667,11/20/2023,Returning,$83.33,$9.99,$93.32,2,30.00%,Coupon,$23.81,$9.99,$0.00
8659,11/20/2023,Returning,$150.98,$0.00,$150.98,1,30.00%,Coupon,$43.14,$9.99,$0.00
865,11/21/2023,New,$72.55,$9.99,$82.54,1,30.00%,Coupon,$20.73,$9.99,$74.00
1023,11/21/2023,New,$179.41,$0.00,$179.41,1,30.00%,Coupon,$51.26,$9.99,$74.00
1296,11/21/2023,New,$58.82,$9.99,$68.81,1,30.00%,Coupon,$16.81,$9.99,$74.00
2036,11/21/2023,New,$152.94,$0.00,$152.94,1,30.00%,Coupon,$43.70,$9.99,$74.00
2647,11/21/2023,New,$68.63,$9.99,$78.62,3,30.00%,Coupon,$19.61,$9.99,$74.00
3624,11/21/2023,New,$156.86,$0.00,$156.86,1,30.00%,Coupon,$44.82,$9.99,$74.00
3640,11/21/2023,New,$70.59,$9.99,$80.58,1,30.00%,Coupon,$20.17,$9.99,$74.00
4711,11/21/2023,New,$130.39,$0.00,$130.39,3,30.00%,Coupon,$37.25,$9.99,$74.00
4720,11/21/2023,New,$65.69,$9.99,$75.68,2,30.00%,Coupon,$18.77,$9.99,$74.00
5075,11/21/2023,New,$126.47,$0.00,$126.47,1,30.00%,Coupon,$36.13,$9.99,$74.00
5110,11/21/2023,New,$162.75,$0.00,$162.75,1,30.00%,Coupon,$46.50,$9.99,$74.00
5259,11/21/2023,New,$174.51,$0.00,$174.51,2,30.00%,Coupon,$49.86,$9.99,$74.00
5552,11/21/2023,New,$121.57,$0.00,$121.57,1,30.00%,Coupon,$34.73,$9.99,$74.00
6213,11/21/2023,New,$101.96,$0.00,$101.96,1,30.00%,Coupon,$29.13,$9.99,$74.00
6314,11/21/2023,New,$144.12,$0.00,$144.12,3,30.00%,Coupon,$41.18,$9.99,$74.00
6855,11/21/2023,New,$75.49,$9.99,$85.48,1,30.00%,Coupon,$21.57,$9.99,$74.00
7252,11/21/2023,New,$141.18,$0.00,$141.18,1,30.00%,Coupon,$40.34,$9.99,$74.00
7328,11/21/2023,New,$111.76,$0.00,$111.76,3,30.00%,Coupon,$31.93,$9.99,$74.00
8175,11/21/2023,New,$156.86,$0.00,$156.86,1,30.00%,Coupon,$44.82,$9.99,$74.00
8523,11/21/2023,New,$114.71,$0.00,$114.71,2,30.00%,Coupon,$32.77,$9.99,$74.00
8541,11/21/2023,New,$176.47,$0.00,$176.47,2,30.00%,Coupon,$50.42,$9.99,$74.00
8565,11/21/2023,New,$129.41,$0.00,$129.41,1,30.00%,Coupon,$36.97,$9.99,$74.00
9381,11/21/2023,New,$122.55,$0.00,$122.55,1,30.00%,Coupon,$35.01,$9.99,$74.00
385,11/21/2023,Returning,$90.20,$9.99,$100.19,3,30.00%,Coupon,$25.77,$9.99,$0.00
699,11/21/2023,Returning,$110.78,$0.00,$110.78,3,30.00%,Coupon,$31.65,$9.99,$0.00
1050,11/21/2023,Returning,$149.02,$0.00,$149.02,1,30.00%,Coupon,$42.58,$9.99,$0.00
1269,11/21/2023,Returning,$174.51,$0.00,$174.51,2,30.00%,Coupon,$49.86,$9.99,$0.00
1636,11/21/2023,Returning,$109.80,$0.00,$109.80,3,30.00%,Coupon,$31.37,$9.99,$0.00
1654,11/21/2023,Returning,$131.37,$0.00,$131.37,2,30.00%,Coupon,$37.53,$9.99,$0.00
2034,11/21/2023,Returning,$67.65,$9.99,$77.64,2,30.00%,Coupon,$19.33,$9.99,$0.00
2055,11/21/2023,Returning,$75.49,$9.99,$85.48,2,30.00%,Coupon,$21.57,$9.99,$0.00
3641,11/21/2023,Returning,$148.04,$0.00,$148.04,2,30.00%,Coupon,$42.30,$9.99,$0.00
3731,11/21/2023,Returning,$178.43,$0.00,$178.43,2,30.00%,Coupon,$50.98,$9.99,$0.00
4719,11/21/2023,Returning,$84.31,$9.99,$94.30,3,30.00%,Coupon,$24.09,$9.99,$0.00
4737,11/21/2023,Returning,$89.22,$9.99,$99.21,2,30.00%,Coupon,$25.49,$9.99,$0.00
4871,11/21/2023,Returning,$156.86,$0.00,$156.86,3,30.00%,Coupon,$44.82,$9.99,$0.00
7083,11/21/2023,Returning,$50.98,$9.99,$60.97,1,30.00%,Coupon,$14.57,$9.99,$0.00
7547,11/21/2023,Returning,$119.61,$0.00,$119.61,3,30.00%,Coupon,$34.17,$9.99,$0.00
1025,11/22/2023,New,$91.18,$9.99,$101.17,3,30.00%,Coupon,$26.05,$9.99,$93.00
2103,11/22/2023,New,$83.33,$9.99,$93.32,1,30.00%,Coupon,$23.81,$9.99,$93.00
3220,11/22/2023,New,$51.96,$9.99,$61.95,1,30.00%,Coupon,$14.85,$9.99,$93.00
3859,11/22/2023,New,$93.14,$9.99,$103.13,1,30.00%,Coupon,$26.61,$9.99,$93.00
4632,11/22/2023,New,$172.55,$0.00,$172.55,3,30.00%,Coupon,$49.30,$9.99,$93.00
5013,11/22/2023,New,$152.94,$0.00,$152.94,2,30.00%,Coupon,$43.70,$9.99,$93.00
5908,11/22/2023,New,$163.73,$0.00,$163.73,3,30.00%,Coupon,$46.78,$9.99,$93.00
6049,11/22/2023,New,$150.00,$0.00,$150.00,3,30.00%,Coupon,$42.86,$9.99,$93.00
